Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-002443,2020-08-12,Furniture,Bookcases,West,Home Office,222.13,9,39.5,0.0
ORD-002444,2020-08-12,Furniture,Bookcases,East,Consumer,1036.4,1,175.26,0.0
ORD-002445,2020-08-12,Office Supplies,Paper,South,Corporate,426.14,3,108.09,0.15
ORD-002446,2020-08-12,Office Supplies,Paper,Central,Home Office,181.88,3,61.81,0.1
ORD-002447,2020-08-12,Office Supplies,Binders,West,Consumer,61.18,2,9.98,0.0
ORD-002448,2020-08-12,Office Supplies,Binders,Central,Corporate,126.53,8,23.63,0.0
ORD-002449,2020-08-12,Office Supplies,Pens,West,Home Office,65.31,8,17.41,0.1
ORD-002450,2020-08-12,Technology,Phones,West,Corporate,1571.73,3,458.75,0.0
ORD-002451,2020-08-12,Office Supplies,Paper,Central,Consumer,439.36,3,54.44,0.0
ORD-002452,2020-08-12,Technology,Computers,South,Home Office,1991.0,4,549.97,0.1
ORD-002453,2020-08-12,Furniture,Tables,West,Corporate,1451.75,9,363.04,0.0
ORD-002454,2020-08-12,Office Supplies,Pens,East,Home Office,256.13,1,62.4,0.0
ORD-002455,2020-08-12,Technology,Accessories,East,Home Office,2017.94,9,624.0,0.1
ORD-002456,2020-08-12,Office Supplies,Pens,Central,Consumer,129.73,5,38.7,0.0
ORD-002457,2020-08-12,Technology,Computers,Central,Corporate,1969.6,8,403.08,0.0
ORD-002458,2020-08-12,Furniture,Bookcases,West,Home Office,70.41,5,12.3,0.0
ORD-002459,2020-08-13,Furniture,Tables,Central,Corporate,856.58,9,115.19,0.2
ORD-002460,2020-08-13,Technology,Phones,Central,Home Office,1099.04,5,312.89,0.1
ORD-002461,2020-08-13,Office Supplies,Paper,West,Consumer,263.46,2,49.35,0.0
ORD-002462,2020-08-13,Furniture,Bookcases,West,Corporate,105.54,6,22.67,0.15
ORD-002463,2020-08-13,Furniture,Chairs,South,Corporate,1529.62,2,506.81,0.15
ORD-002464,2020-08-13,Furniture,Chairs,East,Consumer,88.71,3,29.64,0.0
ORD-002465,2020-08-13,Furniture,Chairs,East,Consumer,1395.28,3,314.93,0.0
ORD-002466,2020-08-13,Office Supplies,Paper,Central,Consumer,312.51,1,42.96,0.0
ORD-002467,2020-08-13,Office Supplies,Pens,Central,Consumer,264.46,3,64.56,0.15
ORD-002468,2020-08-13,Technology,Phones,South,Corporate,1094.83,5,144.43,0.15
ORD-002469,2020-08-13,Furniture,Bookcases,East,Home Office,1285.36,8,308.72,0.0
ORD-002470,2020-08-13,Technology,Accessories,West,Home Office,512.67,9,162.52,0.1
ORD-002471,2020-08-13,Furniture,Chairs,West,Corporate,291.91,8,58.43,0.0
ORD-002472,2020-08-14,Office Supplies,Paper,South,Consumer,495.44,6,75.76,0.0
ORD-002473,2020-08-14,Furniture,Tables,South,Consumer,1223.65,7,175.31,0.0
ORD-002474,2020-08-14,Office Supplies,Paper,East,Home Office,83.33,2,19.71,0.0
ORD-002475,2020-08-14,Technology,Phones,East,Corporate,842.1,4,203.37,0.1
ORD-002476,2020-08-14,Office Supplies,Pens,East,Home Office,34.95,4,11.26,0.0
ORD-002477,2020-08-14,Furniture,Chairs,Central,Home Office,213.01,4,62.77,0.15
ORD-002478,2020-08-14,Furniture,Bookcases,South,Consumer,1250.52,9,307.78,0.0
ORD-002479,2020-08-14,Furniture,Tables,East,Consumer,1469.4,2,237.68,0.0
ORD-002480,2020-08-14,Technology,Accessories,South,Corporate,1198.66,5,206.09,0.2
ORD-002481,2020-08-15,Office Supplies,Binders,East,Corporate,160.05,6,24.32,0.0
ORD-002482,2020-08-15,Technology,Computers,West,Home Office,238.95,8,75.94,0.1
ORD-002483,2020-08-15,Furniture,Tables,East,Home Office,819.22,6,215.56,0.0
ORD-002484,2020-08-15,Furniture,Bookcases,West,Corporate,522.26,7,66.54,0.15
ORD-002485,2020-08-15,Technology,Phones,East,Corporate,2080.03,6,462.57,0.1
ORD-002486,2020-08-15,Office Supplies,Paper,Central,Corporate,52.05,6,9.43,0.15
ORD-002487,2020-08-15,Furniture,Chairs,South,Home Office,1447.79,8,313.85,0.15
ORD-002488,2020-08-15,Furniture,Bookcases,East,Home Office,829.63,7,201.74,0.1
ORD-002489,2020-08-15,Technology,Phones,South,Home Office,712.23,7,128.15,0.1
ORD-002490,2020-08-15,Furniture,Tables,South,Consumer,1050.1,5,168.08,0.2
ORD-002491,2020-08-15,Technology,Accessories,East,Corporate,862.65,6,276.88,0.0
ORD-002492,2020-08-15,Technology,Computers,East,Home Office,951.74,2,158.3,0.1
ORD-002493,2020-08-15,Technology,Accessories,Central,Consumer,2013.75,4,439.13,0.0
ORD-002494,2020-08-16,Technology,Computers,Central,Corporate,1876.56,5,542.69,0.15
ORD-002495,2020-08-16,Office Supplies,Paper,Central,Home Office,339.84,9,100.12,0.0
ORD-002496,2020-08-16,Furniture,Bookcases,Central,Corporate,545.23,3,66.1,0.1
ORD-002497,2020-08-16,Office Supplies,Paper,East,Consumer,517.04,2,54.87,0.0
ORD-002498,2020-08-16,Furniture,Tables,West,Corporate,571.21,2,165.3,0.15
ORD-002499,2020-08-16,Furniture,Chairs,East,Home Office,1022.78,3,141.07,0.0
ORD-002500,2020-08-16,Technology,Computers,West,Corporate,970.94,9,264.22,0.0
ORD-002501,2020-08-17,Technology,Computers,East,Consumer,516.86,7,148.13,0.15
ORD-002502,2020-08-17,Office Supplies,Paper,West,Consumer,188.67,3,64.36,0.0
ORD-002503,2020-08-17,Technology,Phones,West,Corporate,326.71,7,44.81,0.0
ORD-002504,2020-08-17,Technology,Phones,Central,Corporate,1907.26,4,432.33,0.0
ORD-002505,2020-08-17,Technology,Computers,East,Corporate,1986.97,8,467.77,0.0
ORD-002506,2020-08-17,Furniture,Bookcases,Central,Home Office,656.53,7,75.68,0.1
ORD-002507,2020-08-17,Technology,Accessories,West,Home Office,139.12,5,25.33,0.0
ORD-002508,2020-08-17,Office Supplies,Pens,East,Consumer,158.1,4,36.67,0.0
ORD-002509,2020-08-17,Technology,Phones,West,Consumer,782.94,7,140.26,0.2
ORD-002510,2020-08-18,Furniture,Bookcases,East,Consumer,871.89,1,163.18,0.0
ORD-002511,2020-08-18,Technology,Phones,East,Corporate,786.25,2,126.26,0.0
ORD-002512,2020-08-18,Furniture,Bookcases,Central,Corporate,1541.37,7,423.33,0.1
ORD-002513,2020-08-18,Furniture,Chairs,East,Consumer,880.42,6,197.6,0.0
ORD-002514,2020-08-18,Office Supplies,Binders,Central,Corporate,297.23,8,99.31,0.0
ORD-002515,2020-08-18,Office Supplies,Paper,South,Corporate,297.52,9,50.15,0.2
ORD-002516,2020-08-18,Office Supplies,Binders,South,Corporate,505.41,4,141.45,0.0
ORD-002517,2020-08-18,Technology,Computers,Central,Home Office,1816.13,1,253.1,0.15
ORD-002518,2020-08-18,Furniture,Tables,West,Consumer,508.15,8,158.98,0.15
ORD-002519,2020-08-18,Furniture,Chairs,West,Home Office,976.47,9,253.06,0.0
ORD-002520,2020-08-18,Furniture,Tables,East,Corporate,1123.93,3,128.2,0.0
ORD-002521,2020-08-18,Furniture,Tables,East,Consumer,590.92,6,201.85,0.0
ORD-002522,2020-08-18,Furniture,Tables,West,Consumer,1094.1,5,194.81,0.15
ORD-002523,2020-08-19,Office Supplies,Pens,West,Consumer,419.32,7,137.8,0.0
ORD-002524,2020-08-19,Furniture,Chairs,South,Home Office,568.27,3,88.46,0.0
ORD-002525,2020-08-19,Technology,Computers,East,Home Office,1424.24,9,376.05,0.0
ORD-002526,2020-08-19,Office Supplies,Paper,West,Corporate,110.96,5,32.47,0.0
ORD-002527,2020-08-19,Office Supplies,Paper,West,Corporate,335.35,6,116.77,0.1
ORD-002528,2020-08-19,Technology,Accessories,Central,Corporate,1368.46,8,447.36,0.1
ORD-002529,2020-08-19,Furniture,Tables,Central,Corporate,909.85,3,246.11,0.0
ORD-002530,2020-08-19,Office Supplies,Pens,East,Home Office,414.29,4,109.62,0.1
ORD-002531,2020-08-19,Furniture,Chairs,South,Corporate,74.13,5,9.03,0.0
ORD-002532,2020-08-19,Technology,Accessories,East,Consumer,196.13,6,39.34,0.1
ORD-002533,2020-08-19,Technology,Phones,East,Consumer,1666.46,6,350.05,0.0
ORD-002534,2020-08-19,Technology,Accessories,West,Corporate,1376.34,5,468.62,0.15
ORD-002535,2020-08-19,Furniture,Tables,South,Consumer,1468.22,6,419.34,0.0
ORD-002536,2020-08-20,Office Supplies,Binders,East,Consumer,17.38,1,2.09,0.1
ORD-002537,2020-08-20,Office Supplies,Binders,West,Home Office,434.03,1,84.06,0.0
ORD-002538,2020-08-20,Technology,Accessories,East,Corporate,2061.47,4,415.8,0.0
ORD-002539,2020-08-20,Furniture,Bookcases,East,Home Office,1194.3,4,213.41,0.2
ORD-002540,2020-08-20,Furniture,Chairs,Central,Consumer,1545.39,7,457.33,0.0
ORD-002541,2020-08-20,Furniture,Tables,East,Corporate,87.18,9,20.88,0.15
ORD-002542,2020-08-20,Furniture,Tables,East,Consumer,114.81,9,18.44,0.0
ORD-002543,2020-08-20,Technology,Phones,Central,Corporate,706.25,2,132.41,0.0
ORD-002544,2020-08-21,Technology,Computers,East,Home Office,1321.88,9,379.47,0.15
ORD-002545,2020-08-21,Technology,Computers,East,Home Office,1402.88,2,413.39,0.0
ORD-002546,2020-08-21,Furniture,Tables,East,Home Office,1371.36,3,218.97,0.0
ORD-002547,2020-08-21,Technology,Computers,Central,Corporate,605.25,6,153.86,0.0
ORD-002548,2020-08-21,Technology,Computers,South,Corporate,2043.81,4,414.17,0.0
ORD-002549,2020-08-21,Technology,Phones,East,Corporate,1994.03,2,260.28,0.0
ORD-002550,2020-08-21,Office Supplies,Binders,East,Corporate,116.28,5,17.5,0.0
ORD-002551,2020-08-21,Technology,Phones,Central,Corporate,888.64,3,101.46,0.0
ORD-002552,2020-08-21,Technology,Accessories,South,Corporate,1567.35,4,172.71,0.1
ORD-002553,2020-08-22,Office Supplies,Pens,South,Consumer,308.98,3,93.97,0.1
ORD-002554,2020-08-22,Furniture,Tables,South,Home Office,1520.82,4,344.01,0.0
ORD-002555,2020-08-22,Furniture,Bookcases,Central,Home Office,877.07,3,246.57,0.0
ORD-002556,2020-08-22,Office Supplies,Pens,West,Corporate,204.59,3,29.63,0.0
ORD-002557,2020-08-22,Office Supplies,Pens,South,Consumer,440.74,5,86.03,0.0
ORD-002558,2020-08-22,Furniture,Bookcases,South,Home Office,1339.11,2,338.08,0.0
ORD-002559,2020-08-22,Office Supplies,Binders,West,Corporate,366.15,8,48.36,0.0
ORD-002560,2020-08-22,Technology,Accessories,West,Corporate,1549.5,6,240.18,0.0
ORD-002561,2020-08-22,Technology,Phones,East,Consumer,1529.48,9,326.7,0.0
ORD-002562,2020-08-22,Technology,Computers,West,Home Office,1881.78,3,218.27,0.0
ORD-002563,2020-08-22,Technology,Accessories,Central,Corporate,1937.67,4,558.75,0.0
ORD-002564,2020-08-23,Technology,Computers,South,Corporate,1980.2,4,510.48,0.0
ORD-002565,2020-08-23,Office Supplies,Binders,East,Home Office,134.88,8,31.9,0.1
ORD-002566,2020-08-23,Furniture,Tables,East,Home Office,1057.99,7,207.01,0.1
ORD-002567,2020-08-23,Technology,Accessories,South,Consumer,743.33,4,175.65,0.0
ORD-002568,2020-08-23,Furniture,Bookcases,South,Consumer,927.52,4,237.72,0.0
ORD-002569,2020-08-23,Technology,Computers,East,Consumer,1908.38,4,631.91,0.0
ORD-002570,2020-08-23,Office Supplies,Paper,East,Corporate,263.51,2,57.38,0.15
ORD-002571,2020-08-23,Technology,Accessories,West,Consumer,723.65,9,89.92,0.0
ORD-002572,2020-08-23,Office Supplies,Pens,West,Home Office,257.43,8,41.25,0.0
ORD-002573,2020-08-24,Office Supplies,Pens,Central,Home Office,258.79,6,35.07,0.1
ORD-002574,2020-08-24,Furniture,Tables,South,Consumer,921.73,4,150.89,0.1
ORD-002575,2020-08-24,Furniture,Bookcases,South,Consumer,399.52,3,135.21,0.0
ORD-002576,2020-08-24,Office Supplies,Binders,South,Home Office,13.87,5,4.22,0.0
ORD-002577,2020-08-24,Office Supplies,Paper,West,Corporate,329.06,9,103.74,0.0
ORD-002578,2020-08-24,Technology,Phones,South,Consumer,165.57,8,55.51,0.15
ORD-002579,2020-08-24,Furniture,Bookcases,South,Corporate,764.37,1,120.8,0.0
ORD-002580,2020-08-24,Furniture,Chairs,East,Corporate,1287.42,6,393.52,0.1
ORD-002581,2020-08-24,Furniture,Bookcases,Central,Corporate,891.12,1,136.18,0.0
ORD-002582,2020-08-24,Furniture,Tables,Central,Consumer,1212.65,6,168.39,0.1
ORD-002583,2020-08-24,Technology,Phones,Central,Consumer,1144.71,3,129.58,0.0
ORD-002584,2020-08-24,Office Supplies,Binders,South,Home Office,149.65,6,38.36,0.1
ORD-002585,2020-08-24,Technology,Accessories,East,Corporate,707.19,5,221.09,0.0
ORD-002586,2020-08-24,Office Supplies,Binders,Central,Corporate,164.0,6,55.48,0.0
ORD-002587,2020-08-24,Technology,Accessories,East,Home Office,774.4,8,155.44,0.0
ORD-002588,2020-08-24,Technology,Accessories,East,Corporate,286.95,7,56.17,0.0
ORD-002589,2020-08-24,Office Supplies,Paper,East,Consumer,408.19,7,45.38,0.0
ORD-002590,2020-08-25,Technology,Phones,East,Corporate,1764.69,2,365.83,0.2
ORD-002591,2020-08-25,Furniture,Tables,East,Consumer,1421.9,6,447.61,0.15
ORD-002592,2020-08-25,Office Supplies,Paper,Central,Corporate,484.31,5,112.4,0.15
ORD-002593,2020-08-25,Furniture,Chairs,South,Home Office,331.14,6,35.78,0.0
ORD-002594,2020-08-25,Technology,Phones,Central,Consumer,1711.62,6,433.04,0.0
ORD-002595,2020-08-25,Furniture,Bookcases,Central,Consumer,1016.25,5,348.72,0.0
ORD-002596,2020-08-25,Technology,Accessories,South,Home Office,255.16,9,58.97,0.15
ORD-002597,2020-08-25,Office Supplies,Pens,South,Corporate,220.26,6,41.66,0.0
ORD-002598,2020-08-25,Office Supplies,Pens,West,Corporate,186.02,2,26.56,0.15
ORD-002599,2020-08-25,Technology,Phones,West,Home Office,256.8,6,49.68,0.0
ORD-002600,2020-08-25,Technology,Computers,Central,Corporate,680.58,9,77.51,0.0
ORD-002601,2020-08-25,Technology,Computers,West,Corporate,572.81,3,169.36,0.1
ORD-002602,2020-08-25,Office Supplies,Pens,West,Consumer,213.44,4,60.26,0.0
ORD-002603,2020-08-25,Furniture,Tables,Central,Home Office,582.42,1,160.5,0.1
ORD-002604,2020-08-25,Furniture,Tables,Central,Corporate,1190.92,8,166.05,0.1
ORD-002605,2020-08-25,Office Supplies,Binders,East,Home Office,121.22,3,13.04,0.1
ORD-002606,2020-08-25,Furniture,Chairs,Central,Home Office,802.47,4,145.23,0.15
ORD-002607,2020-08-26,Furniture,Chairs,East,Consumer,1037.29,3,189.84,0.0
ORD-002608,2020-08-26,Technology,Phones,Central,Home Office,1204.56,6,325.77,0.1
ORD-002609,2020-08-26,Furniture,Tables,East,Home Office,153.83,4,45.82,0.15
ORD-002610,2020-08-26,Furniture,Tables,South,Corporate,276.25,7,32.93,0.0
ORD-002611,2020-08-26,Office Supplies,Binders,East,Corporate,61.76,8,8.04,0.0
ORD-002612,2020-08-26,Technology,Accessories,Central,Home Office,1507.03,2,336.94,0.0
ORD-002613,2020-08-26,Office Supplies,Paper,West,Corporate,513.51,3,167.96,0.0
ORD-002614,2020-08-26,Technology,Computers,West,Consumer,1256.1,3,394.41,0.15
ORD-002615,2020-08-26,Office Supplies,Paper,East,Corporate,461.85,4,51.1,0.2
ORD-002616,2020-08-27,Office Supplies,Binders,East,Home Office,491.32,8,121.11,0.0
ORD-002617,2020-08-27,Furniture,Chairs,Central,Corporate,1000.4,1,276.14,0.1
ORD-002618,2020-08-27,Technology,Accessories,South,Consumer,670.2,7,160.88,0.0
ORD-002619,2020-08-27,Office Supplies,Paper,Central,Home Office,269.62,7,78.4,0.0
ORD-002620,2020-08-27,Office Supplies,Pens,Central,Corporate,278.31,4,84.21,0.0
ORD-002621,2020-08-27,Office Supplies,Binders,Central,Home Office,120.35,3,14.15,0.0
ORD-002622,2020-08-27,Furniture,Tables,Central,Consumer,527.2,2,104.49,0.15
ORD-002623,2020-08-27,Furniture,Chairs,West,Consumer,1417.02,1,302.65,0.1
ORD-002624,2020-08-27,Office Supplies,Binders,East,Consumer,46.89,7,13.7,0.0
ORD-002625,2020-08-27,Furniture,Chairs,East,Home Office,953.7,5,143.6,0.0
ORD-002626,2020-08-27,Furniture,Bookcases,South,Corporate,952.08,4,309.16,0.1
ORD-002627,2020-08-27,Technology,Computers,East,Corporate,1883.74,3,204.56,0.15
ORD-002628,2020-08-28,Furniture,Bookcases,West,Consumer,1002.82,5,283.11,0.0
ORD-002629,2020-08-28,Furniture,Chairs,East,Consumer,1006.31,7,321.41,0.1
ORD-002630,2020-08-28,Office Supplies,Pens,East,Corporate,94.17,7,24.03,0.0
ORD-002631,2020-08-28,Technology,Phones,South,Corporate,184.97,2,35.84,0.0
ORD-002632,2020-08-28,Furniture,Bookcases,South,Corporate,336.09,3,85.5,0.15
ORD-002633,2020-08-28,Office Supplies,Binders,Central,Home Office,94.23,7,20.45,0.15
ORD-002634,2020-08-28,Office Supplies,Pens,South,Corporate,261.5,2,84.15,0.1
ORD-002635,2020-08-28,Technology,Phones,West,Consumer,828.62,5,252.87,0.0
ORD-002636,2020-08-28,Furniture,Bookcases,West,Home Office,411.45,8,122.97,0.1
ORD-002637,2020-08-29,Furniture,Bookcases,Central,Home Office,735.07,7,130.41,0.1
ORD-002638,2020-08-29,Furniture,Bookcases,Central,Home Office,501.08,6,137.38,0.15
ORD-002639,2020-08-29,Office Supplies,Pens,East,Consumer,264.91,3,47.61,0.15
ORD-002640,2020-08-29,Furniture,Tables,East,Corporate,1286.51,2,224.06,0.0
ORD-002641,2020-08-29,Furniture,Bookcases,East,Consumer,159.67,3,20.11,0.0
ORD-002642,2020-08-29,Technology,Computers,Central,Corporate,377.64,7,88.54,0.0
ORD-002643,2020-08-29,Technology,Computers,Central,Home Office,174.8,4,36.64,0.0
ORD-002644,2020-08-29,Technology,Computers,South,Home Office,1955.89,3,242.87,0.2
ORD-002645,2020-08-30,Furniture,Bookcases,East,Home Office,932.04,9,316.38,0.1
ORD-002646,2020-08-30,Technology,Computers,South,Home Office,259.36,8,64.19,0.0
ORD-002647,2020-08-30,Furniture,Bookcases,East,Consumer,191.07,9,32.72,0.1
ORD-002648,2020-08-30,Office Supplies,Paper,West,Consumer,272.7,7,39.86,0.1
ORD-002649,2020-08-30,Furniture,Tables,South,Consumer,799.71,9,96.87,0.0
ORD-002650,2020-08-30,Technology,Phones,South,Consumer,1424.08,8,326.23,0.0
ORD-002651,2020-08-30,Furniture,Chairs,East,Corporate,341.87,6,101.65,0.0
ORD-002652,2020-08-30,Furniture,Tables,Central,Corporate,194.42,8,61.74,0.0
ORD-002653,2020-08-30,Technology,Accessories,East,Home Office,148.33,6,18.73,0.0
ORD-002654,2020-08-31,Technology,Accessories,East,Consumer,1495.92,6,410.97,0.15
ORD-002655,2020-08-31,Office Supplies,Pens,South,Home Office,449.0,5,69.93,0.1
ORD-002656,2020-08-31,Technology,Computers,South,Consumer,439.78,6,107.07,0.0
ORD-002657,2020-08-31,Office Supplies,Paper,Central,Consumer,53.44,3,6.95,0.1
ORD-002658,2020-08-31,Technology,Accessories,South,Home Office,610.39,7,175.95,0.1
ORD-002659,2020-08-31,Office Supplies,Binders,West,Corporate,394.26,3,88.11,0.0
ORD-002660,2020-08-31,Office Supplies,Paper,South,Home Office,505.54,1,117.77,0.15
ORD-002661,2020-08-31,Furniture,Chairs,South,Consumer,78.77,1,18.3,0.2
ORD-002662,2020-08-31,Technology,Phones,Central,Consumer,1932.6,9,649.79,0.1
ORD-002663,2020-08-31,Technology,Computers,Central,Home Office,1332.6,9,412.02,0.1
ORD-002664,2020-08-31,Furniture,Chairs,East,Home Office,560.96,2,75.45,0.0
ORD-002665,2020-09-01,Office Supplies,Binders,Central,Corporate,490.97,8,73.23,0.0
ORD-002666,2020-09-01,Furniture,Chairs,East,Corporate,271.56,7,78.18,0.0
ORD-002667,2020-09-01,Furniture,Chairs,East,Home Office,1510.51,1,345.34,0.0
ORD-002668,2020-09-01,Technology,Computers,West,Corporate,157.0,9,46.73,0.0
ORD-002669,2020-09-01,Office Supplies,Pens,South,Consumer,37.6,4,8.06,0.0
ORD-002670,2020-09-01,Office Supplies,Pens,East,Home Office,402.44,6,138.37,0.1
ORD-002671,2020-09-01,Furniture,Bookcases,East,Corporate,702.61,3,239.76,0.1
ORD-002672,2020-09-01,Furniture,Bookcases,West,Corporate,1532.39,3,449.86,0.0
ORD-002673,2020-09-01,Furniture,Chairs,Central,Home Office,647.45,6,65.4,0.1
ORD-002674,2020-09-01,Office Supplies,Pens,West,Home Office,199.09,6,24.98,0.1
ORD-002675,2020-09-01,Office Supplies,Paper,Central,Consumer,25.97,6,8.78,0.0
ORD-002676,2020-09-01,Furniture,Bookcases,West,Home Office,223.47,6,74.41,0.0
ORD-002677,2020-09-02,Office Supplies,Pens,South,Home Office,312.38,2,50.58,0.0
ORD-002678,2020-09-02,Furniture,Bookcases,West,Home Office,1276.37,3,220.92,0.0
ORD-002679,2020-09-02,Technology,Computers,Central,Home Office,1004.75,6,207.64,0.0
ORD-002680,2020-09-02,Furniture,Tables,Central,Corporate,1179.71,3,324.01,0.0
ORD-002681,2020-09-02,Furniture,Bookcases,East,Home Office,384.66,2,84.83,0.15
ORD-002682,2020-09-02,Furniture,Chairs,Central,Consumer,1162.3,1,340.2,0.1
ORD-002683,2020-09-02,Office Supplies,Binders,West,Corporate,299.66,7,101.1,0.1
ORD-002684,2020-09-02,Furniture,Bookcases,South,Corporate,987.62,7,106.35,0.0
ORD-002685,2020-09-02,Office Supplies,Binders,Central,Home Office,297.17,1,48.5,0.0
ORD-002686,2020-09-03,Technology,Phones,Central,Corporate,1686.56,1,458.48,0.0
ORD-002687,2020-09-03,Furniture,Bookcases,South,Consumer,410.73,9,100.95,0.0
ORD-002688,2020-09-03,Office Supplies,Binders,South,Corporate,316.79,2,59.41,0.1
ORD-002689,2020-09-03,Furniture,Tables,West,Corporate,573.52,6,126.17,0.2
ORD-002690,2020-09-03,Technology,Computers,East,Corporate,601.28,1,183.8,0.0
ORD-002691,2020-09-03,Technology,Computers,East,Corporate,384.04,3,131.22,0.1
ORD-002692,2020-09-03,Office Supplies,Paper,East,Corporate,154.6,1,17.11,0.1
ORD-002693,2020-09-03,Technology,Phones,Central,Consumer,1089.65,7,305.29,0.1
ORD-002694,2020-09-03,Office Supplies,Binders,West,Home Office,102.05,3,15.3,0.0
ORD-002695,2020-09-03,Technology,Phones,South,Home Office,1553.46,3,453.45,0.0
ORD-002696,2020-09-03,Office Supplies,Pens,East,Home Office,407.08,8,136.85,0.1
ORD-002697,2020-09-03,Office Supplies,Paper,West,Home Office,472.64,3,64.4,0.0
ORD-002698,2020-09-03,Furniture,Chairs,West,Consumer,959.54,7,195.14,0.0
ORD-002699,2020-09-03,Office Supplies,Paper,South,Home Office,431.36,1,56.97,0.0
ORD-002700,2020-09-03,Furniture,Tables,West,Corporate,417.35,2,133.88,0.0
ORD-002701,2020-09-03,Furniture,Bookcases,South,Corporate,794.01,4,125.49,0.1
ORD-002702,2020-09-03,Office Supplies,Pens,East,Consumer,124.58,9,26.04,0.0
ORD-002703,2020-09-03,Technology,Accessories,West,Corporate,484.99,7,69.11,0.15
ORD-002704,2020-09-04,Technology,Accessories,West,Corporate,2073.63,4,625.33,0.1
ORD-002705,2020-09-04,Furniture,Tables,South,Home Office,402.93,9,47.09,0.0
ORD-002706,2020-09-04,Furniture,Bookcases,South,Corporate,1479.65,9,292.68,0.0
ORD-002707,2020-09-04,Furniture,Bookcases,South,Consumer,1109.46,2,243.95,0.0
ORD-002708,2020-09-04,Furniture,Tables,East,Consumer,1560.73,2,451.45,0.0
ORD-002709,2020-09-04,Furniture,Bookcases,West,Home Office,697.26,7,97.04,0.0
ORD-002710,2020-09-04,Office Supplies,Pens,East,Corporate,209.89,5,41.81,0.0
